Time, Node_71, Node_70, Node_69, Node_68, Node_67, Node_66, Node_65, Node_64, Node_63, Node_62, Node_61, Node_60, Node_59, Node_58, Node_57, Node_56, Node_55, Node_54, Node_53, Node_52, Node_51, Node_50, Node_49, Node_48, Node_47, Node_46, Node_45, Node_44, Node_43, Node_42, Node_41, Node_40, Node_39, Node_38, Node_37, Node_36, Node_35, Node_34, Node_33, Node_32, Node_31, Node_30, Node_29, Node_28, Node_27, Node_26, Node_25, Node_24, Node_23, Node_22, Node_21, Node_20, Node_19, Node_18, Node_17, Node_16, Node_15, Node_14, Node_13, Node_12, Node_11, Node_10, Node_9, Node_8, Node_7, Node_6, Node_5, Node_4, Node_3, Node_2, 
    51.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    51.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    51.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    51.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    52.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    52.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    52.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    52.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    53.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    53.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    53.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    53.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    54.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    54.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    54.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    54.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    55.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    55.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    55.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    55.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    56.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    56.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    56.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    56.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    57.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    57.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    57.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    57.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    58.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    58.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    58.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    58.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    59.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    59.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    59.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    59.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    60.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    60.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    60.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    60.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    61.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    61.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    61.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    61.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    62.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    62.000000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
    62.500000, 68500, 62000, 157375, 167375, 13375, 53875, 40375, 51250, 57250, 132625, 120250, 10750, 13375, 29625, 88750, 101125, 5375, 78250, 98875, 105625, 16125, 21500, 151750, 88750, 16125, 37750, 140375, 172000, 80875, 18875, 130375, 92125, 26875, 38125, 5375, 148375, 118000, 5375, 58375, 62875, 101125, 5375, 10750, 21500, 71875, 5375, 21500, 21500, 40375, 73000, 16125, 18875, 26875, 89875, 77500, 70125, 85375, 48500, 110125, 70125, 140500, 38125, 83125, 29625, 5375, 10750, 26875, 10750, 24250, 98875, 
